Sample_ID,Treatment,Variety,Sample,R460,R520,R580,R660,R710,R730,R760,R780,R810,R850,R900,D_conv,D_stress,D_recovery,Category,Rank,BF(F440),GF(F520),RF(F690),FrF(f740),OJIP_ABS_RC,OJIP_DIo_RC,OJIP_ETo_RC,OJIP_Fm,OJIP_Fo,OJIP_Fv,OJIP_FvFm,OJIP_N,OJIP_PIabs,OJIP_Sm,OJIP_TRo_RC,OJIP_Vi,OJIP_Vj,OJIP_phiEo,OJIP_phiPo,OJIP_psiEo
RD2_1228_1,RD2,1228,1,0.0310016181790105,0.1391297476411754,0.0998161149619371,0.0987012966152724,0.0798959273295182,0.1029020404672226,0.1280834650019164,0.1622390950282307,0.1415374209419967,0.1847333130407309,0.199599891210082,0.4714456240612147,0.6667832035422664,0.2761080445801631,Intermediate,4,0.0869480379573797,0.0982885012467447,0.1014094769703885,0.2961187727845584,6.651036759259258,4.5314032362844126,0.7347757407407406,15024.311111111108,3006.705555555556,12017.60555555555,0.7998773099598575,24.6821810706328,0.9428743870370372,13.766682777777778,1.885385392592593,0.8124028819444444,0.6211413924324618,0.2900761187363835,0.7998773099598575,0.3794354498910674
RD2_1228_2,RD2,1228,2,0.0434515473598373,0.1500928371737364,0.1516508223605823,0.1378686348368086,0.111990106508044,0.1682111876449216,0.2057417879696286,0.2093949733095524,0.2232232109667912,0.2604497115620003,0.2267563570031445,0.4714456240612147,0.6667832035422664,0.2761080445801631,Intermediate,4,0.0758154820034499,0.0982437891768202,0.1000249575110101,0.2696521335278643,1.8987313888888893,0.3395422222222222,0.6729524074074075,13334.005555555555,2828.427777777778,10505.577777777777,0.7878786111200227,19.32771440396613,0.8917786092592593,9.67537861111111,2.2321103925925927,0.870872564802436,0.665509112821351,0.2852555076252723,0.7878786111200227,0.3335860610021786
RD2_1228_3,RD2,1228,3,0.0490198324641105,0.1638115381522897,0.1324752947810256,0.1478191468935801,0.094371355749947,0.1520198907455303,0.2352655949894807,0.2390998984696125,0.2161853765872017,0.198533300889322,0.1924742775237486,0.4714456240612147,0.6667832035422664,0.2761080445801631,Intermediate,4,0.0782517484551948,0.1045650499240838,0.103611603421272,0.2647097789344432,1.8987313888888893,0.3395422222222222,0.6763285185185186,14580.005555555555,3006.6222222222223,11573.383333333331,0.7937845626487721,27.8215891956328,0.8988493870370371,12.819688333333335,1.720129837037037,0.877311453691325,0.6173108368769061,0.2867955631808278,0.7937845626487721,0.383266005446623
CK1_1235_1,CK1,1235,1,0.0362364062580721,0.1745304358425281,0.1310406046272519,0.0824434975543254,0.0623887257104514,0.1148529730861743,0.2023317277136957,0.260427867455333,0.2756907377069945,0.2545198752519093,0.2588791283277568,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13,0.0598410888580996,0.0819489659441697,0.0647670341477394,0.2791352602436702,1.2848983333333333,0.2235877777777777,0.6057472222222222,20665.277777777777,3518.6388888888887,17146.63888888889,0.8287222222222222,13.88901388888889,4.728934722222224,14.224566666666666,1.061313333333333,0.8385694444444444,0.3996516666666665,0.4994563888888889,0.8287027777777778,0.6003483333333333
CK1_1235_2,CK1,1235,2,0.0375341358818304,0.1268488506073218,0.115304892726222,0.1062237673713767,0.0694598100175063,0.1264227813700572,0.1920122260017478,0.2724382936163779,0.2140595437309703,0.2466509357900662,0.2194521825303969,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13,0.0570457378642374,0.0851492761032125,0.068280249094001,0.2674766335014671,1.2848983333333333,0.2235877777777777,0.6055177777777778,19743.694444444445,3408.861111111112,16334.833333333334,0.8259444444444443,14.459144444444446,4.602819444444446,13.809305555555556,1.061313333333333,0.8455777777777778,0.4195527777777778,0.4794555555555556,0.8258861111111112,0.5804472222222223
CK1_1235_3,CK1,1235,3,0.034046262985837,0.1542549535317295,0.0882198958065498,0.1194662954778013,0.0566935078997255,0.1301073069441671,0.2765650969107759,0.2504290288223844,0.3112253093571417,0.3259697953444709,0.2948213398490234,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13,0.060593307256312,0.0815327871205579,0.0666367987321986,0.2803375398385531,1.391122222222222,0.2446972222222222,0.6263972222222223,19567.027777777777,3416.222222222222,16150.805555555557,0.824,16.698294444444443,3.6109694444444447,14.975163888888892,1.1464305555555554,0.8529916666666666,0.4496749999999999,0.4534361111111111,0.8239749999999999,0.5503250000000001
D1_1235_1,D1,1235,1,0.0502919269832149,0.1532142451010895,0.1673211872856766,0.1618420454586241,0.1140728933522092,0.1775355941038383,0.2798677774265782,0.2521466142618933,0.2173409770663412,0.2376409367125859,0.2312427269649805,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13,0.0659713629275719,0.094477872228834,0.0919013436222732,0.247030984287547,2.170712166595167,0.6601558333333336,0.6582136111111111,11995.526567214816,3472.8048148148155,8522.7217524,0.7649111111111112,21.648809223652226,1.388049,12.013887962962963,1.6550808335478338,0.8385739458029459,0.5985930555555555,0.3087699999999999,0.7648783333333333,0.4014069444444444
D1_1235_2,D1,1235,2,0.0295957429635171,0.1300983643618538,0.1178005893840065,0.1156441517098953,0.0608832662171597,0.1157441517098954,0.1610802534758289,0.1776978972517545,0.2191093567039574,0.2362470295784238,0.2174279152316597,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13,0.063674761226168,0.0869995290307571,0.0900066376387235,0.1762584682819152,1.4052616110396108,0.3697771296296295,0.5924597222222222,13305.609900548148,3355.0270370370367,9950.582863511112,0.7649111111111112,14.630860555555554,1.6815129629629628,11.181860185185185,1.183045833547834,0.8602656124696123,0.5696888833261261,0.3529984874874874,0.7648783333333333,0.4301350643500644
D1_1235_3,D1,1235,3,0.0352943154082973,0.1447165381801248,0.1483689308684503,0.1588348936295456,0.0930454195244529,0.1700077488924535,0.2402901038711107,0.2605261266710924,0.2026934934898093,0.2200672121552996,0.2649034283189034,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13,0.062030496718071,0.0825855664900779,0.0867543162823608,0.1651569599675472,1.468211611039611,0.4006549074074073,0.6100302777777779,13342.526567214816,3260.5548148148155,10081.9717524,0.7649111111111112,14.962578390318892,2.223310185185185,11.885807407407407,1.2151125002145,0.8478295013585013,0.5336111055483485,0.3834707097097096,0.7648783333333333,0.4662128421278421
RD2_1235_1,RD2,1235,1,0.0302537575611256,0.1382426503211118,0.0914616963050432,0.1033112373296545,0.0603939989283767,0.1034112373296545,0.0877111944383927,0.0812091086075715,0.0988416982185109,0.1488958783995316,0.1504393339297037,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13,0.0681339147049841,0.0923174921138322,0.0864160585726514,0.2041161403558446,2.6610187441012445,0.8535137037037036,0.7241194444444445,17002.46888888889,3636.7513260382857,13365.717562850605,0.7861045151851505,20.08034703703704,1.0826983333333335,9.638015277777775,1.8838888888888887,0.8395722222222222,0.6340759259259259,0.2998898148148148,0.7861045151851505,0.365924074074074
RD2_1235_2,RD2,1235,2,0.0429690239554638,0.2035322585223539,0.1330813470542593,0.1466615728572022,0.0715729046769944,0.1467615728572022,0.2051756086810255,0.1846205740712901,0.1699506015034621,0.1467615728572022,0.1319468369326176,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13,0.0640735826829795,0.0861522080429355,0.0862705663569247,0.1902671373720995,2.160404855212356,0.6082053703703703,0.6822638888888889,11989.282777777778,2980.1096593716184,9009.17311840616,0.751435535001704,26.23487203703704,0.9447372222222225,13.770744444444446,1.628569444444444,0.840138888888889,0.6112481481481481,0.3128287037037037,0.751435535001704,0.3887518518518518
RD2_1235_3,RD2,1235,3,0.0462562294671382,0.1749723927019164,0.1290371081357084,0.1196381939053292,0.0938665001517024,0.1370623347902413,0.1721360468416113,0.1865967637101449,0.0829221701586541,0.1441985601636382,0.1848289810373346,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13,0.0615757161090465,0.0838332116412733,0.0857184962935428,0.1956479602759744,1.9423390218790224,0.4381170370370369,0.6706166666666665,11989.282777777778,2980.1096593716184,9009.17311840616,0.751435535001704,23.174366481481485,1.2237872222222226,13.700619722222225,1.696108333333333,0.8207694444444444,0.6092592592592591,0.2971481481481481,0.751435535001704,0.3907407407407406
CK1_1252_1,CK1,1252,1,0.0360400127967051,0.1545708031409715,0.122782843411877,0.1121858867969613,0.0699462696435406,0.1370517376885507,0.3147556372190461,0.3608181711710106,0.3768905198742338,0.356835755438351,0.3384620912184102,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1,0.0723917416917478,0.0933282520103613,0.0853487261243261,0.3556879117109692,1.286575,0.22385,0.6601833333333333,20772.777777777777,3611.305555555556,17161.472222222223,0.8260833333333335,17.825255555555557,4.728934722222224,17.204277777777776,1.0627277777777775,0.8089055555555557,0.3996516666666665,0.4994563888888889,0.8260611111111111,0.6003483333333333
CK1_1252_2,CK1,1252,2,0.0456925191300144,0.1888034042105849,0.1475129475257818,0.1194399362082256,0.069964165059637,0.1686924285203503,0.334793846007919,0.3850853407690022,0.3880239129594238,0.4022367378086673,0.3775471630917564,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1,0.0717453030455524,0.0902295468093932,0.0865192738498672,0.3643643332063296,1.339363888888889,0.2247194444444444,0.6667666666666668,24545.63888888889,4102.861111111111,20442.777777777777,0.8323055555555555,15.118205555555551,4.662858333333334,13.699799999999998,1.1146361111111112,0.8558222222222223,0.401236111111111,0.4983583333333333,0.8322611111111111,0.5987638888888888
CK1_1252_3,CK1,1252,3,0.0512554610836353,0.1809226680612363,0.1514230102714811,0.1399536834325738,0.0781805850360863,0.1643048540735295,0.3187214914104307,0.3971614419558585,0.3836517130548603,0.4111418285794668,0.393568380212166,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1,0.066177770254177,0.0856116005390171,0.0817022480870651,0.3247423593906745,1.3889805555555554,0.239625,0.6583083333333333,23248.83333333333,3985.722222222222,19263.11111111111,0.829,18.164111111111108,4.454475,15.959402777777775,1.1493444444444445,0.8459194444444446,0.4203972222222221,0.4816027777777778,0.8290166666666666,0.5796027777777778
D1_1252_1,D1,1252,1,0.047444682298189,0.1951157602759423,0.1602967548195854,0.1366387838987533,0.1031520104804502,0.1896082403656987,0.3824423245070093,0.4794943807776287,0.545969635209066,0.5418306849813195,0.4887421295860309,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1,0.069358171301948,0.0626735623743047,0.0599404203065651,0.2905210442533929,1.791048088088088,0.3125892592592592,0.6438516214786215,13585.775925925926,2374.7555555555555,11211.02037037037,0.8193305555555553,19.64220501851852,2.368272777777777,15.452052191513513,1.4322923466323465,0.8793274074074074,0.5062332450974976,0.3973698148148147,0.8193272222222223,0.4937130898040897
D1_1252_2,D1,1252,2,0.0413534992330355,0.19839550503121,0.1486042979466873,0.1156336443815409,0.0757523044664842,0.1842131763766521,0.3679501387630129,0.451518753513959,0.5382037166204395,0.5209898483958948,0.5147538969425016,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1,0.0739966055006986,0.0735253219921717,0.0594234221807687,0.3024527071841319,1.7843322547547549,0.2982437037037037,0.649932177034177,18875.83148148148,3250.7833333333338,15625.048148148147,0.8193305555555553,17.121157796296295,3.138503611111111,13.666038302624626,1.4277084577434576,0.8596412962962965,0.4736490784308308,0.4315842592592592,0.8193272222222223,0.5262972564707564
D1_1252_3,D1,1252,3,0.0389258384391894,0.191616769715399,0.1771141684527782,0.1386031892879137,0.0925287087290151,0.2075919410892278,0.3756376579559552,0.4647760456105561,0.5403218505049148,0.5267933157668861,0.496047797092184,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1,0.0756912370789575,0.0833719310190687,0.0738123857410388,0.3043356040152735,1.7843322547547549,0.2982437037037037,0.6844766214786215,14664.942592592592,2484.7277777777776,12180.214814814814,0.8193305555555553,19.89190501851852,3.138503611111111,16.189110524846846,1.4277084577434576,0.8497024074074074,0.4736490784308308,0.4315842592592592,0.8193272222222223,0.5262972564707564
RD2_1252_1,RD2,1252,1,0.0479344357717601,0.1908790885651826,0.1824241685317866,0.1655140024329346,0.1287086373224641,0.2233255307439906,0.3189440366346096,0.4129954704741501,0.3780336404440854,0.3806248135185277,0.3365303865788247,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1,0.0745180820968899,0.095548759089541,0.0978218318397008,0.3289986855092753,2.4539229629629635,0.4870716666666667,0.757456734997029,22412.51555555556,3198.554641748992,18838.747222222224,0.8083166666666667,22.39337906020993,1.6342972222222223,12.943156166106103,1.8549777777777776,0.8563820509259259,0.5384648888888889,0.3654912777777778,0.8082855555555556,0.4615351111111111
RD2_1252_2,RD2,1252,2,0.0454461512492573,0.2043636990393415,0.1915220176773016,0.1503647216557087,0.1239992958151162,0.2033356222257853,0.3083467528649051,0.3595045352241159,0.4026816114181676,0.4061776059192829,0.3802755819052221,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1,0.0749989684295596,0.0963018514601687,0.101433921982621,0.3065248857245016,2.389067407407408,0.4419105555555555,0.7923039572192513,22412.51555555556,3198.554641748992,18838.747222222224,0.8083166666666667,24.26921239354328,1.7780555555555553,14.289139499439438,1.835286111111111,0.8550376064814815,0.5210015555555555,0.3862765555555555,0.8082855555555556,0.4789984444444443
RD2_1252_3,RD2,1252,3,0.0443153980011717,0.1845765061993552,0.1575527139930733,0.1652976112135369,0.1173240937048704,0.2006085797450751,0.2911458941846136,0.342317779388093,0.3842317695782398,0.4128850513764707,0.3833646782177875,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1,0.0808686566706161,0.1108485204416722,0.1035362449138699,0.3516665147749403,2.4983951851851858,0.4693161111111111,0.8167678461081401,22258.915555555555,3140.9601973045465,18838.747222222224,0.8083166666666667,25.34043183798772,1.7586388888888889,13.618883943883883,1.9172166666666663,0.8621681620370371,0.5238454444444444,0.3817134999999999,0.8082855555555556,0.4761545555555554
CK1_1257_1,CK1,1257,1,0.0316632424867225,0.1552354113738639,0.1007679954017414,0.1040587629264838,0.0563257960157083,0.1372161430686883,0.2099709052795787,0.2358728358674329,0.2449089626109475,0.2615984638253695,0.260054890255302,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2,0.0578379927844403,0.0888046577331326,0.0725504866958975,0.2223164625626479,1.5414583333333334,0.2851583333333334,0.6550805555555557,17780.444444444445,3249.3888888888887,14531.055555555557,0.8187777777777777,14.530772222222222,3.512466666666666,11.880063888888888,1.2563,0.8636416666666666,0.4608027777777777,0.4435805555555556,0.8187305555555556,0.5391972222222222
CK1_1257_2,CK1,1257,2,0.0330015152540073,0.1429320030188122,0.1245370134470982,0.1183961692506178,0.0858688159299341,0.1201031732216769,0.2325148370236747,0.1937637573085972,0.2374365000944751,0.249566798864694,0.2041523283425517,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2,0.0641561499448725,0.1053577008929899,0.0809717813312283,0.2707632827218736,1.4694138888888888,0.2665805555555556,0.6658555555555554,17355.583333333332,3110.9166666666665,14244.666666666666,0.8201666666666667,14.64960833333333,3.804863888888889,12.542316666666666,1.2028222222222222,0.8611694444444443,0.4343444444444445,0.4646611111111111,0.8200666666666667,0.5656555555555555
CK1_1257_3,CK1,1257,3,0.045439235269625,0.1879061484022547,0.1538402818197615,0.1266702261474257,0.0819211826744643,0.1649034175730572,0.2627376767831451,0.2878591427846706,0.2989766386419434,0.3019204864668162,0.3299679393928001,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2,0.0634934030122133,0.0896253089205389,0.078214693007324,0.2694511506746394,1.7399750000000005,0.3536722222222223,0.6952750000000001,17465.972222222223,3153.277777777778,14312.694444444443,0.8120752314916667,15.279244444444446,3.456155555555556,11.718822222222222,1.3863194444444449,0.8688555555555556,0.4584944444444443,0.4424249999999999,0.8119977380952381,0.5415055555555557
D1_1257_1,D1,1257,1,0.0619245376989788,0.2223048355506805,0.2500722787231364,0.1797778690388171,0.133886659327803,0.2800053033014065,0.4525233410997837,0.5498493522385941,0.59639723090907,0.5596278597477349,0.519671142155496,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2,0.0761561755814046,0.0987419414701123,0.0770456123728538,0.2998910974406452,1.7978692699842695,0.2519433333333333,0.6783450906620906,19782.56574074073,2814.6757983917523,16967.889942348986,0.8193305555555553,18.68687829257829,3.5434846666666666,14.733556821143145,1.4270600000000002,0.8700945994708996,0.4560625217837837,0.4450333333333333,0.8193272222222223,0.5436691527241528
D1_1257_2,D1,1257,2,0.0360936569046536,0.1535982604457336,0.1340187862237957,0.1295953532961764,0.1009501202033618,0.1629693850889532,0.3274410027941356,0.387111487651921,0.4315319535795963,0.4255786091671952,0.4083835813020093,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2,0.0765746710005657,0.1033042401314864,0.0749443699871511,0.3054888864315898,2.004333158873159,0.2739976166166165,0.6644756462176463,17853.093518518515,2467.8980206139736,15385.195497904542,0.8193305555555553,20.632197737022743,2.8541013333333334,14.892459598920922,1.5769127777777776,0.868689043915344,0.5083014106726726,0.401,0.8193272222222223,0.4914302638352639
D1_1257_3,D1,1257,3,0.0380363253667815,0.1745975189388085,0.1747927042268004,0.161844297083352,0.1455208798844084,0.2075044168545066,0.3595554091949411,0.4149697885880841,0.4606344903212861,0.4347241471813503,0.4205888587829274,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2,0.0734626512320037,0.0933378962562498,0.0605522713499601,0.293594222452201,2.281097047762048,0.470742061061061,0.6760089795509795,17428.621296296296,2412.8424650584184,15015.778831237878,0.8193305555555553,22.404047737022736,2.832726333333334,15.681184598920922,1.656921111111111,0.8726195994708994,0.5134819662282282,0.3919916666666667,0.8193272222222223,0.4862497082797082
RD2_1257_1,RD2,1257,1,0.0456906475182169,0.2000274395820843,0.1682393550654475,0.1653096099248562,0.1372865976346299,0.220693823203552,0.2795423381372977,0.3320309613775841,0.2827457218599132,0.3097397404784588,0.2831409119862714,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2,0.0738670499626984,0.0953994429785,0.1067077309138679,0.2494416360495369,2.261406962104963,0.4407528245388245,0.7239511111111111,18828.38888888889,3360.245382489732,15468.14350639916,0.8083166666666667,22.88322388888889,1.9039638888888888,12.765652962962964,1.7540849475189475,0.8561761111111111,0.5379583333333332,0.3735027777777778,0.8082855555555556,0.4620416666666667
RD2_1257_2,RD2,1257,2,0.0451547620499336,0.1604703442339771,0.1780025613434707,0.1792255899803842,0.138499023903424,0.1908560443452829,0.2513745069093238,0.2432632741126659,0.2751576473877728,0.2449488189749699,0.209190204089548,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2,0.0766952370422866,0.0972677477974453,0.1074265105654238,0.2542384307522468,2.408943073216074,0.4171222689832689,0.7976316666666667,19645.33333333333,3441.9120491563986,16203.42128417693,0.8083166666666667,22.527523888888886,1.4828261111111112,11.351472407407412,1.9252710586300583,0.8722316666666667,0.5536,0.3635444444444445,0.8082855555555556,0.4464000000000001
RD2_1257_3,RD2,1257,3,0.0486835754540386,0.1474693815097314,0.1520987745698254,0.155524947075388,0.1477281120054294,0.169779324486713,0.198234730003914,0.1965627964913757,0.2491442628975343,0.2793947445535248,0.2781805138578804,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2,0.0816789097031555,0.1037706783595917,0.1105891477215728,0.2931883495311227,2.5291180732160736,0.6455778245388245,0.7480594444444444,15308.666666666666,2735.9120491563986,12572.754617510269,0.8083166666666667,24.07883777777777,1.680115,12.975991851851852,1.816990503074503,0.8523900000000002,0.5433833333333333,0.3570583333333333,0.8082855555555556,0.4566166666666666
CK1_1274_1,CK1,1274,1,0.0403430288616433,0.1811714159242868,0.1491288434698907,0.1303724670440898,0.0661866702276247,0.1562722242393303,0.2910785005525735,0.3477835067550996,0.3413290514772481,0.3529475387756504,0.3543526686786692,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6,0.0676404082400221,0.1078350809637531,0.0807566131722169,0.3039460029446134,1.508125,0.279425,0.629775,16882.305555555555,3053.583333333333,13828.722222222224,0.8157777777777778,18.40678055555556,2.9098333333333333,15.10100277777778,1.2287,0.8643305555555555,0.481561111111111,0.4239388888888889,0.8157777777777779,0.5184388888888889
CK1_1274_2,CK1,1274,2,0.0369477382952287,0.1582255988041604,0.1030699164221086,0.1012700721214588,0.0522163406361808,0.1144693313963515,0.2279431822622858,0.2786272498380621,0.2669278922972936,0.275290630090293,0.2653497152917825,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6,0.0670559185040565,0.0969012674099922,0.0734095805425336,0.3011352419185369,1.4945444444444445,0.2669194444444444,0.6371083333333334,20877.36111111111,3723.5833333333335,17153.777777777777,0.8216944444444443,16.481774999999995,2.9124888888888893,13.563200000000002,1.2276333333333336,0.8754861111111111,0.4785027777777778,0.4285694444444444,0.8216305555555555,0.5214972222222224
CK1_1274_3,CK1,1274,3,0.0484936319111749,0.1827093012769446,0.1643416201212759,0.131854486518064,0.0917850909002075,0.1873096335162773,0.3091174306123093,0.3664453474147869,0.3503226160673962,0.3956277604056322,0.3322033337284079,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6,0.0702328443530015,0.1080358451864196,0.0748218969109827,0.3042949006271187,1.5483166666666666,0.2692083333333334,0.6708055555555554,23116.277777777777,4026.6666666666665,19089.61111111111,0.8259722222222222,17.036427777777774,2.8946,13.373938888888889,1.2791055555555555,0.8697722222222223,0.4738055555555555,0.4346166666666666,0.8259722222222223,0.5261944444444446
D1_1274_1,D1,1274,1,0.0387113573513204,0.1361559558704936,0.1417174141776871,0.1428671932734701,0.1053211799354069,0.2073707068074181,0.2148078252439521,0.3170403149148953,0.3493009699905635,0.2909184431793378,0.3254808268939292,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6,0.0772598686355446,0.104698953712254,0.0951548885267112,0.3038303434092546,1.790306802087802,0.3297361111111112,0.6478855622050622,15848.93888888889,2608.668445293994,13240.270443594896,0.8193305555555553,18.90106612962963,2.588686158730159,13.088710370370372,1.3927609264979264,0.8562311111111112,0.5045489978871872,0.4077751422851423,0.8193272222222223,0.4954757493207493
D1_1274_2,D1,1274,2,0.0364562249058153,0.1392815630066947,0.1891850917173548,0.1307417300151944,0.0814148634930219,0.1583072876422076,0.2620740363355419,0.3161659500266596,0.2972550560776887,0.3226151753198605,0.3250299526722172,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6,0.0708437277723529,0.094058353935056,0.0933350619285338,0.28620680144529,1.81365957986558,0.3712944444444444,0.6344341733161732,15088.855555555556,2808.307334182884,12280.548221372672,0.8138820188288637,17.49074946296296,2.304247269841269,12.238421481481485,1.374555370942371,0.8699505555555556,0.5237351089982983,0.3837084756184756,0.8138820188288637,0.4762896382096383
D1_1274_3,D1,1274,3,0.046096420405586,0.1623708728284466,0.1868298480009685,0.1607423643988313,0.1089280986434102,0.2138169475429368,0.3291326130637554,0.3545083868985731,0.4076978706822881,0.3964910014617605,0.3275961530561181,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6,0.0752596540493357,0.0953763372355552,0.09340911324118,0.2921088995341818,1.8702318020878024,0.3422305555555555,0.6672716733161732,17899.911111111112,3029.640667516216,14870.270443594896,0.8193305555555553,18.337218907407404,2.4356528253968253,12.080054814814815,1.4601748153868157,0.8624894444444443,0.5106323312205205,0.4025834756184756,0.8193272222222223,0.4893924159874159
RD2_1274_1,RD2,1274,1,0.043039511237526,0.172415885466627,0.129344293115716,0.1534978127306923,0.0848716019540673,0.1696126776756893,0.221863458871244,0.2347184252659024,0.2018438535521682,0.2461678729109731,0.2785326720136751,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6,0.0775993557658527,0.1219151195641923,0.0939003477113954,0.3201735173323883,2.127684814814815,0.5032329223608637,0.6925944444444444,14545.2344517756,3181.323548260508,11363.910903515092,0.7812806965189791,20.387154444444448,0.9788414694444446,11.381864814814811,1.7713935185185183,0.8591877609922757,0.6171551026753812,0.30144325708061,0.7812806965189791,0.3829555010893246
RD2_1274_2,RD2,1274,2,0.0570850247000474,0.1848346466420906,0.2195638410016036,0.1867101950996464,0.130359687960578,0.2039782444993504,0.2770259034928785,0.2923256450166414,0.2915768284969394,0.255123473316145,0.2574666377575373,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6,0.0763906695039669,0.1176560470412764,0.0939218043734312,0.3374176869290787,2.3337181481481486,0.6706107001386412,0.7109861111111111,15810.345562886709,3478.601326038285,12331.744236848424,0.7799794247252904,20.260023888888888,0.9341109138888888,11.036570370370368,1.8100379629629624,0.8592638721033868,0.613057880453159,0.3001238126361655,0.7799794247252904,0.3870527233115469
RD2_1274_3,RD2,1274,3,0.039006462065385,0.2044841027368449,0.1640421057266303,0.1516946360694346,0.0923997153725773,0.1616798674200488,0.2621362916162313,0.2700098606742807,0.2857409835957527,0.3437788882325539,0.2783760589232832,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6,0.0861114237888334,0.1276162859451456,0.0964646789892607,0.3691305806592898,2.804084814814815,0.9249829223608632,0.7071416666666667,12911.928896220044,2937.045770482729,9974.883125737317,0.7725323773009201,22.96455444444445,0.7195581361111113,11.350198148148143,2.026049074074073,0.8471155387700534,0.6483884360087145,0.2650960348583878,0.7725323773009201,0.3517221677559912
